pokemon_id,sort_order,kind,move
7,120,machine,おんがえし
7,170,hm,いわくだき
7,220,machine,ひみつのちから
7,40,hm,かいりき
7,10,hm,なみのり
7,60,machine,どくどく
7,240,machine,みずのはどう
7,80,hm,たきのぼり
8,110,machine,メロメロ
8,30,machine,ふぶき
8,210,machine,かわらわり
8,50,machine,あなをほる
8,230,hm,ダイビング
8,70,machine,かげぶんしん
8,190,machine,からげんき
8,200,machine,きあいパンチ
8,130,machine,やつあたり
8,180,machine,あられ
8,150,machine,めざめるパワー
8,20,machine,れいとうビーム
8,140,machine,アイアンテール
8,100,machine,まもる
8,160,machine,あまごい
8,90,machine,ねむる
8,120,machine,おんがえし
8,170,hm,いわくだき
8,220,machine,ひみつのちから
8,40,hm,かいりき
8,10,hm,なみのり
8,60,machine,どくどく
8,240,machine,みずのはどう
8,80,hm,たきのぼり
9,140,machine,メロメロ
9,40,machine,ふぶき
9,240,machine,かわらわり
9,80,machine,あなをほる
9,260,hm,ダイビング
9,100,machine,かげぶんしん
9,70,machine,じしん
9,220,machine,からげんき
9,230,machine,きあいパンチ
9,160,machine,やつあたり
9,210,machine,あられ
9,180,machine,めざめるパワー
9,50,machine,はかいこうせん
9,30,machine,れいとうビーム
9,170,machine,アイアンテール
9,130,machine,まもる
9,190,machine,あまごい
9,120,machine,ねむる
9,150,machine,おんがえし
9,10,machine,ほえる
9,200,hm,いわくだき
9,250,machine,ひみつのちから
9,60,hm,かいりき
9,20,hm,なみのり
9,90,machine,どくどく
9,270,machine,みずのはどう
9,110,hm,たきのぼり
12,220,machine,つばめがえし
12,110,machine,メロメロ
12,50,machine,かげぶんしん
12,190,machine,からげんき
12,60,hm,フラッシュ
12,130,machine,やつあたり
12,100,machine,ギガドレイン
12,150,machine,めざめるパワー
12,10,machine,はかいこうせん
12,90,machine,まもる
12,40,machine,サイコキネシス
12,160,machine,あまごい
12,70,machine,ねむる
12,120,machine,おんがえし
12,140,machine,しんぴのまもり
12,210,machine,ひみつのちから
12,180,machine,シャドーボール
12,200,machine,スキルスワップ
12,20,machine,ソーラービーム
12,170,machine,にほんばれ
12,80,machine,どろぼう
12,30,machine,どくどく
15,200,machine,つばめがえし
15,110,machine,メロメロ
15,180,machine,かわらわり
15,10,hm,いあいぎり
15,50,machine,かげぶんしん
15,170,machine,からげんき
15,130,machine,やつあたり
15,100,machine,ギガドレイン
15,140,machine,めざめるパワー
15,20,machine,はかいこうせん
15,80,machine,まもる
15,60,machine,ねむる
15,120,machine,おんがえし
15,160,hm,いわくだき
15,190,machine,ひみつのちから
15,90,machine,ヘドロばくだん
15,30,machine,ソーラービーム
15,150,machine,にほんばれ
15,70,machine,どろぼう
15,40,machine,どくどく
16,160,machine,つばめがえし
16,80,machine,メロメロ
16,30,machine,かげぶんしん
16,140,machine,からげんき
16,10,hm,そらをとぶ
16,100,machine,やつあたり
16,110,machine,めざめるパワー
16,60,machine,まもる
16,120,machine,あまごい
16,40,machine,ねむる
16,90,machine,おんがえし
16,150,machine,ひみつのちから
16,70,machine,はがねのつばさ
16,130,machine,にほんばれ
16,50,machine,どろぼう
16,20,machine,どくどく
17,160,machine,つばめがえし
17,80,machine,メロメロ
17,30,machine,かげぶんしん
17,140,machine,からげんき
17,10,hm,そらをとぶ
17,100,machine,やつあたり
17,110,machine,めざめるパワー
17,60,machine,まもる
17,120,machine,あまごい
17,40,machine,ねむる
17,90,machine,おんがえし
17,150,machine,ひみつのちから
17,70,machine,はがねのつばさ
17,130,machine,にほんばれ
17,50,machine,どろぼう
17,20,machine,どくどく
18,170,machine,つばめがえし
18,90,machine,メロメロ
18,40,machine,かげぶんしん
18,150,machine,からげんき
18,10,hm,そらをとぶ
18,110,machine,やつあたり
18,120,machine,めざめるパワー
18,20,machine,はかいこうせん
18,70,machine,まもる
18,130,machine,あまごい
18,50,machine,ねむる
18,100,machine,おんがえし
18,160,machine,ひみつのちから
18,80,machine,はがねのつばさ
18,140,machine,にほんばれ
18,60,machine,どろぼう
18,30,machine,どくどく
19,120,machine,メロメロ
19,30,machine,ふぶき
19,10,hm,いあいぎり
19,60,machine,あなをほる
19,80,machine,かげぶんしん
19,210,machine,からげんき
19,140,machine,やつあたり
19,160,machine,めざめるパワー
19,20,machine,れいとうビーム
19,150,machine,アイアンテール
19,110,machine,まもる
19,170,machine,あまごい
19,90,machine,ねむる
19,130,machine,おんがえし
19,200,hm,いわくだき
19,230,machine,ひみつのちから
19,190,machine,シャドーボール
19,240,machine,でんげきは
19,180,machine,にほんばれ
19,220,machine,ちょうはつ
19,100,machine,どろぼう
19,50,machine,かみなり
19,40,machine,１０まんボルト
19,70,machine,どくどく
20,150,machine,メロメロ
20,40,machine,ふぶき
20,10,hm,いあいぎり
20,90,machine,あなをほる
20,110,machine,かげぶんしん
20,240,machine,からげんき
20,170,machine,やつあたり
20,190,machine,めざめるパワー
20,50,machine,はかいこうせん
20,30,machine,れいとうビーム
20,180,machine,アイアンテール
20,140,machine,まもる
20,200,machine,あまごい
20,120,machine,ねむる
20,160,machine,おんがえし
20,20,machine,ほえる
20,230,hm,いわくだき
20,260,machine,ひみつのちから
20,220,machine,シャドーボール
20,270,machine,でんげきは
20,60,hm,かいりき
20,210,machine,にほんばれ
20,250,machine,ちょうはつ
20,130,machine,どろぼう
20,80,machine,かみなり
20,70,machine,１０まんボルト
20,100,machine,どくどく
21,160,machine,つばめがえし
21,80,machine,メロメロ
21,30,machine,かげぶんしん
21,140,machine,からげんき
21,10,hm,そらをとぶ
21,100,machine,やつあたり
21,110,machine,めざめるパワー
21,60,machine,まもる
21,120,machine,あまごい
21,40,machine,ねむる
21,90,machine,おんがえし
21,150,machine,ひみつのちから
21,70,machine,はがねのつばさ
21,130,machine,にほんばれ
21,50,machine,どろぼう
21,20,machine,どくどく
22,170,machine,つばめがえし
22,90,machine,メロメロ
22,40,machine,かげぶんしん
22,150,machine,からげんき
22,10,hm,そらをとぶ
22,110,machine,やつあたり
22,120,machine,めざめるパワー
22,20,machine,はかいこうせん
22,70,machine,まもる
22,130,machine,あまごい
22,50,machine,ねむる
22,100,machine,おんがえし
22,160,machine,ひみつのちから
22,80,machine,はがねのつばさ
22,140,machine,にほんばれ
22,60,machine,どろぼう
22,30,machine,どくどく
23,110,machine,メロメロ
23,30,machine,あなをほる
23,50,machine,かげぶんしん
23,20,machine,じしん
23,190,machine,からげんき
23,130,machine,やつあたり
23,100,machine,ギガドレイン
23,150,machine,めざめるパワー
23,140,machine,アイアンテール
23,80,machine,まもる
23,160,machine,あまごい
23,60,machine,ねむる
23,120,machine,おんがえし
23,210,machine,ひみつのちから
23,90,machine,ヘドロばくだん
23,200,machine,よこどり
23,10,hm,かいりき
23,170,machine,にほんばれ
23,70,machine,どろぼう
23,180,machine,いちゃもん
23,40,machine,どくどく
24,120,machine,メロメロ
24,40,machine,あなをほる
24,60,machine,かげぶんしん
24,30,machine,じしん
24,200,machine,からげんき
24,140,machine,やつあたり
24,110,machine,ギガドレイン
24,160,machine,めざめるパワー
24,10,machine,はかいこうせん
24,150,machine,アイアンテール
24,90,machine,まもる
24,170,machine,あまごい
24,70,machine,ねむる
24,130,machine,おんがえし
24,220,machine,ひみつのちから
24,100,machine,ヘドロばくだん
24,210,machine,よこどり
24,20,hm,かいりき
24,180,machine,にほんばれ
24,80,machine,どろぼう
24,190,machine,いちゃもん
24,50,machine,どくどく
25,110,machine,メロメロ
25,200,machine,かわらわり
25,40,machine,あなをほる
25,60,machine,かげぶんしん
25,180,machine,からげんき
25,80,hm,フラッシュ
25,190,machine,きあいパンチ
25,130,machine,やつあたり
25,150,machine,めざめるパワー
25,140,machine,アイアンテール
25,70,machine,ひかりのかべ
25,100,machine,まもる
25,160,machine,あまごい
25,90,machine,ねむる
25,120,machine,おんがえし
25,170,hm,いわくだき
25,210,machine,ひみつのちから
25,220,machine,でんげきは
25,10,hm,かいりき
25,30,machine,かみなり
25,20,machine,１０まんボルト
25,50,machine,どくどく
26,130,machine,メロメロ
26,220,machine,かわらわり
26,50,machine,あなをほる
26,70,machine,かげぶんしん
26,200,machine,からげんき
26,90,hm,フラッシュ
26,210,machine,きあいパンチ
26,150,machine,やつあたり
26,170,machine,めざめるパワー
26,10,machine,はかいこうせん
26,160,machine,アイアンテール
26,80,machine,ひかりのかべ
26,120,machine,まもる
26,180,machine,あまごい
26,100,machine,ねむる
26,140,machine,おんがえし
26,190,hm,いわくだき
26,230,machine,ひみつのちから
26,240,machine,でんげきは
26,20,hm,かいりき
26,110,machine,どろぼう
26,40,machine,かみなり
26,30,machine,１０まんボルト
26,60,machine,どくどく
27,230,machine,つばめがえし
27,110,machine,メロメロ
27,200,machine,かわらわり
27,10,hm,いあいぎり
27,40,machine,あなをほる
27,60,machine,かげぶんしん
27,30,machine,じしん
27,180,machine,からげんき
27,190,machine,きあいパンチ
27,130,machine,やつあたり
27,150,machine,めざめるパワー
27,140,machine,アイアンテール
27,90,machine,まもる
27,70,machine,ねむる
27,120,machine,おんがえし
27,170,hm,いわくだき
27,220,machine,がんせきふうじ
27,100,machine,すなあらし
27,210,machine,ひみつのちから
27,20,hm,かいりき
27,160,machine,にほんばれ
27,80,machine,どろぼう
27,50,machine,どくどく
28,240,machine,つばめがえし
28,120,machine,メロメロ
28,210,machine,かわらわり
28,10,hm,いあいぎり
28,50,machine,あなをほる
28,70,machine,かげぶんしん
28,40,machine,じしん
28,190,machine,からげんき
28,200,machine,きあいパンチ
28,140,machine,やつあたり
28,160,machine,めざめるパワー
28,20,machine,はかいこうせん
28,150,machine,アイアンテール
28,100,machine,まもる
28,80,machine,ねむる
28,130,machine,おんがえし
28,180,hm,いわくだき
28,230,machine,がんせきふうじ
28,110,machine,すなあらし
28,220,machine,ひみつのちから
28,30,hm,かいりき
28,170,machine,にほんばれ
28,90,machine,どろぼう
28,60,machine,どくどく
29,240,machine,つばめがえし
29,140,machine,メロメロ
29,30,machine,ふぶき
29,10,hm,いあいぎり
29,70,machine,あなをほる
29,90,machine,かげぶんしん
29,220,machine,からげんき
29,160,machine,やつあたり
29,180,machine,めざめるパワー
29,20,machine,れいとうビーム
29,170,machine,アイアンテール
29,120,machine,まもる
29,190,machine,あまごい
29,100,machine,ねむる
29,150,machine,おんがえし
29,210,hm,いわくだき
29,230,machine,ひみつのちから
29,250,machine,でんげきは
29,130,machine,ヘドロばくだん
29,40,hm,かいりき
29,200,machine,にほんばれ
29,110,machine,どろぼう
29,60,machine,かみなり
29,50,machine,１０まんボルト
29,80,machine,どくどく
29,260,machine,みずのはどう
30,240,machine,つばめがえし
30,140,machine,メロメロ
30,30,machine,ふぶき
30,10,hm,いあいぎり
30,70,machine,あなをほる
30,90,machine,かげぶんしん
30,220,machine,からげんき
30,160,machine,やつあたり
30,180,machine,めざめるパワー
30,20,machine,れいとうビーム
30,170,machine,アイアンテール
30,120,machine,まもる
30,190,machine,あまごい
30,100,machine,ねむる
30,150,machine,おんがえし
30,210,hm,いわくだき
30,230,machine,ひみつのちから
30,250,machine,でんげきは
30,130,machine,ヘドロばくだん
30,40,hm,かいりき
30,200,machine,にほんばれ
30,110,machine,どろぼう
30,60,machine,かみなり
30,50,machine,１０まんボルト
30,80,machine,どくどく
30,260,machine,みずのはどう
31,370,machine,つばめがえし
31,210,machine,メロメロ
31,60,machine,ふぶき
31,340,machine,かわらわり
31,10,hm,いあいぎり
31,120,machine,あなをほる
31,140,machine,かげぶんしん
31,110,machine,じしん
31,310,machine,からげんき
31,150,machine,だいもんじ
31,30,machine,かえんほうしゃ
31,320,machine,きあいパンチ
31,230,machine,やつあたり
31,250,machine,めざめるパワー
31,70,machine,はかいこうせん
31,50,machine,れいとうビーム
31,240,machine,アイアンテール
31,180,machine,まもる
31,260,machine,あまごい
31,160,machine,ねむる
31,220,machine,おんがえし
31,20,machine,ほえる
31,290,hm,いわくだき
31,360,machine,がんせきふうじ
31,200,machine,すなあらし
31,350,machine,ひみつのちから
31,280,machine,シャドーボール
31,380,machine,でんげきは
31,190,machine,ヘドロばくだん
31,80,hm,かいりき
31,270,machine,にほんばれ
31,40,hm,なみのり
31,330,machine,ちょうはつ
31,170,machine,どろぼう
31,100,machine,かみなり
31,90,machine,１０まんボルト
31,300,machine,いちゃもん
31,130,machine,どくどく
31,390,machine,みずのはどう
32,140,machine,メロメロ
32,30,machine,ふぶき
32,10,hm,いあいぎり
32,70,machine,あなをほる
32,90,machine,かげぶんしん
32,220,machine,からげんき
32,160,machine,やつあたり
32,180,machine,めざめるパワー
32,20,machine,れいとうビーム
32,170,machine,アイアンテール
32,120,machine,まもる
32,190,machine,あまごい
32,100,machine,ねむる
32,150,machine,おんがえし
32,210,hm,いわくだき
32,230,machine,ひみつのちから
32,240,machine,でんげきは
32,130,machine,ヘドロばくだん
32,40,hm,かいりき
32,200,machine,にほんばれ
32,110,machine,どろぼう
32,60,machine,かみなり
32,50,machine,１０まんボルト
32,80,machine,どくどく
32,250,machine,みずのはどう
33,140,machine,メロメロ
33,30,machine,ふぶき
33,10,hm,いあいぎり
33,70,machine,あなをほる
33,90,machine,かげぶんしん
33,220,machine,からげんき
33,160,machine,やつあたり
33,180,machine,めざめるパワー
33,20,machine,れいとうビーム
33,170,machine,アイアンテール
33,120,machine,まもる
33,190,machine,あまごい
33,100,machine,ねむる
33,150,machine,おんがえし
33,210,hm,いわくだき
33,230,machine,ひみつのちから
33,240,machine,でんげきは
33,130,machine,ヘドロばくだん
33,40,hm,かいりき
33,200,machine,にほんばれ
33,110,machine,どろぼう
33,60,machine,かみなり
33,50,machine,１０まんボルト
33,80,machine,どくどく
33,250,machine,みずのはどう
34,210,machine,メロメロ
34,60,machine,ふぶき
34,340,machine,かわらわり
34,10,hm,いあいぎり
34,120,machine,あなをほる
34,140,machine,かげぶんしん
34,110,machine,じしん
34,310,machine,からげんき
34,150,machine,だいもんじ
34,30,machine,かえんほうしゃ
34,320,machine,きあいパンチ
34,230,machine,やつあたり
34,250,machine,めざめるパワー
34,70,machine,はかいこうせん
34,50,machine,れいとうビーム
34,240,machine,アイアンテール
34,180,machine,まもる
34,260,machine,あまごい
34,160,machine,ねむる
34,220,machine,おんがえし
34,20,machine,ほえる
34,290,hm,いわくだき
34,360,machine,がんせきふうじ
34,200,machine,すなあらし
34,350,machine,ひみつのちから
34,280,machine,シャドーボール
34,370,machine,でんげきは
34,190,machine,ヘドロばくだん
34,80,hm,かいりき
34,270,machine,にほんばれ
34,40,hm,なみのり
34,330,machine,ちょうはつ
34,170,machine,どろぼう
34,100,machine,かみなり
34,90,machine,１０まんボルト
34,300,machine,いちゃもん
34,130,machine,どくどく
34,380,machine,みずのはどう
35,180,machine,メロメロ
35,30,machine,ふぶき
35,290,machine,かわらわり
35,320,machine,めいそう
35,80,machine,あなをほる
35,110,machine,かげぶんしん
35,270,machine,からげんき
35,140,machine,だいもんじ
35,10,machine,かえんほうしゃ
35,150,hm,フラッシュ
35,280,machine,きあいパンチ
35,200,machine,やつあたり
35,230,machine,めざめるパワー
35,20,machine,れいとうビーム
35,220,machine,アイアンテール
35,120,machine,ひかりのかべ
35,170,machine,まもる
35,100,machine,サイコキネシス
35,240,machine,あまごい
35,130,machine,リフレクター
35,160,machine,ねむる
35,190,machine,おんがえし
35,210,machine,しんぴのまもり
35,310,machine,ひみつのちから
35,260,machine,シャドーボール
35,330,machine,でんげきは
35,300,machine,よこどり
35,50,machine,ソーラービーム
35,40,hm,かいりき
35,250,machine,にほんばれ
35,70,machine,かみなり
35,60,machine,１０まんボルト
35,90,machine,どくどく
35,340,machine,みずのはどう
36,190,machine,メロメロ
36,30,machine,ふぶき
36,300,machine,かわらわり
36,330,machine,めいそう
36,90,machine,あなをほる
36,120,machine,かげぶんしん
36,280,machine,からげんき
36,150,machine,だいもんじ
36,10,machine,かえんほうしゃ
36,160,hm,フラッシュ
36,290,machine,きあいパンチ
36,210,machine,やつあたり
36,240,machine,めざめるパワー
36,40,machine,はかいこうせん
36,20,machine,れいとうビーム
36,230,machine,アイアンテール
36,130,machine,ひかりのかべ
36,180,machine,まもる
36,110,machine,サイコキネシス
36,250,machine,あまごい
36,140,machine,リフレクター
36,170,machine,ねむる
36,200,machine,おんがえし
36,220,machine,しんぴのまもり
36,320,machine,ひみつのちから
36,270,machine,シャドーボール
36,340,machine,でんげきは
36,310,machine,よこどり
36,60,machine,ソーラービーム
36,50,hm,かいりき
36,260,machine,にほんばれ
36,80,machine,かみなり
36,70,machine,１０まんボルト
36,100,machine,どくどく
36,350,machine,みずのはどう
37,90,machine,メロメロ
37,30,machine,あなをほる
37,50,machine,かげぶんしん
37,160,machine,からげんき
37,60,machine,だいもんじ
37,20,machine,かえんほうしゃ
37,110,machine,やつあたり
37,140,machine,めざめるパワー
37,130,machine,アイアンテール
37,180,machine,オーバーヒート
37,80,machine,まもる
37,70,machine,ねむる
37,100,machine,おんがえし
37,10,machine,ほえる
37,120,machine,しんぴのまもり
37,170,machine,ひみつのちから
37,150,machine,にほんばれ
37,40,machine,どくどく
38,100,machine,メロメロ
38,40,machine,あなをほる
38,60,machine,かげぶんしん
38,170,machine,からげんき
38,70,machine,だいもんじ
38,20,machine,かえんほうしゃ
38,120,machine,やつあたり
38,150,machine,めざめるパワー
38,30,machine,はかいこうせん
38,140,machine,アイアンテール
38,190,machine,オーバーヒート
38,90,machine,まもる
38,80,machine,ねむる
38,110,machine,おんがえし
38,10,machine,ほえる
38,130,machine,しんぴのまもり
38,180,machine,ひみつのちから
38,160,machine,にほんばれ
38,50,machine,どくどく
39,180,machine,メロメロ
39,30,machine,ふぶき
39,280,machine,かわらわり
39,80,machine,あなをほる
39,110,machine,かげぶんしん
39,260,machine,からげんき
39,140,machine,だいもんじ
39,10,machine,かえんほうしゃ
39,150,hm,フラッシュ
39,270,machine,きあいパンチ
39,200,machine,やつあたり
39,220,machine,めざめるパワー
39,20,machine,れいとうビーム
39,120,machine,ひかりのかべ
39,170,machine,まもる
39,100,machine,サイコキネシス
39,230,machine,あまごい
39,130,machine,リフレクター
39,160,machine,ねむる
39,190,machine,おんがえし
39,210,machine,しんぴのまもり
39,300,machine,ひみつのちから
39,250,machine,シャドーボール
39,310,machine,でんげきは
39,290,machine,よこどり
39,50,machine,ソーラービーム
39,40,hm,かいりき
39,240,machine,にほんばれ
39,70,machine,かみなり
39,60,machine,１０まんボルト
39,90,machine,どくどく
39,320,machine,みずのはどう
40,190,machine,メロメロ
40,30,machine,ふぶき
40,290,machine,かわらわり
40,90,machine,あなをほる
40,120,machine,かげぶんしん
40,270,machine,からげんき
40,150,machine,だいもんじ
40,10,machine,かえんほうしゃ
40,160,hm,フラッシュ
40,280,machine,きあいパンチ
40,210,machine,やつあたり
40,230,machine,めざめるパワー
40,40,machine,はかいこうせん
40,20,machine,れいとうビーム
40,130,machine,ひかりのかべ
40,180,machine,まもる
40,110,machine,サイコキネシス
40,240,machine,あまごい
40,140,machine,リフレクター
40,170,machine,ねむる
40,200,machine,おんがえし
40,220,machine,しんぴのまもり
40,310,machine,ひみつのちから
40,260,machine,シャドーボール
40,320,machine,でんげきは
40,300,machine,よこどり
40,60,machine,ソーラービーム
40,50,hm,かいりき
40,250,machine,にほんばれ
40,80,machine,かみなり
40,70,machine,１０まんボルト
40,100,machine,どくどく
40,330,machine,みずのはどう
41,210,machine,つばめがえし
41,90,machine,メロメロ
41,20,machine,かげぶんしん
41,170,machine,からげんき
41,110,machine,やつあたり
41,70,machine,ギガドレイン
41,120,machine,めざめるパワー
41,50,machine,まもる
41,130,machine,あまごい
41,30,machine,ねむる
41,100,machine,おんがえし
41,200,machine,ひみつのちから
41,150,machine,シャドーボール
41,60,machine,ヘドロばくだん
41,190,machine,よこどり
41,80,machine,はがねのつばさ
41,140,machine,にほんばれ
41,180,machine,ちょうはつ
41,40,machine,どろぼう
41,160,machine,いちゃもん
41,10,machine,どくどく
42,220,machine,つばめがえし
42,100,machine,メロメロ
42,30,machine,かげぶんしん
42,180,machine,からげんき
42,120,machine,やつあたり
42,80,machine,ギガドレイン
42,130,machine,めざめるパワー
42,10,machine,はかいこうせん
42,60,machine,まもる
42,140,machine,あまごい
42,40,machine,ねむる
42,110,machine,おんがえし
42,210,machine,ひみつのちから
42,160,machine,シャドーボール
42,70,machine,ヘドロばくだん
42,200,machine,よこどり
42,90,machine,はがねのつばさ
42,150,machine,にほんばれ
42,190,machine,ちょうはつ
42,50,machine,どろぼう
42,170,machine,いちゃもん
42,20,machine,どくどく
43,100,machine,メロメロ
43,170,machine,タネマシンガン
43,10,hm,いあいぎり
43,40,machine,かげぶんしん
43,150,machine,からげんき
43,50,hm,フラッシュ
43,120,machine,やつあたり
43,90,machine,ギガドレイン
43,130,machine,めざめるパワー
43,70,machine,まもる
43,60,machine,ねむる
43,110,machine,おんがえし
43,160,machine,ひみつのちから
43,80,machine,ヘドロばくだん
43,20,machine,ソーラービーム
43,140,machine,にほんばれ
43,30,machine,どくどく
44,100,machine,メロメロ
44,170,machine,タネマシンガン
44,10,hm,いあいぎり
44,40,machine,かげぶんしん
44,150,machine,からげんき
44,50,hm,フラッシュ
44,120,machine,やつあたり
44,90,machine,ギガドレイン
44,130,machine,めざめるパワー
44,70,machine,まもる
44,60,machine,ねむる
44,110,machine,おんがえし
44,160,machine,ひみつのちから
44,80,machine,ヘドロばくだん
44,20,machine,ソーラービーム
44,140,machine,にほんばれ
44,30,machine,どくどく
45,110,machine,メロメロ
45,180,machine,タネマシンガン
45,10,hm,いあいぎり
45,50,machine,かげぶんしん
45,160,machine,からげんき
45,60,hm,フラッシュ
45,130,machine,やつあたり
45,100,machine,ギガドレイン
45,140,machine,めざめるパワー
45,20,machine,はかいこうせん
45,80,machine,まもる
45,70,machine,ねむる
45,120,machine,おんがえし
45,170,machine,ひみつのちから
45,90,machine,ヘドロばくだん
45,30,machine,ソーラービーム
45,150,machine,にほんばれ
45,40,machine,どくどく
46,210,machine,つばめがえし
46,120,machine,メロメロ
46,200,machine,タネマシンガン
46,10,hm,いあいぎり
46,30,machine,あなをほる
46,50,machine,かげぶんしん
46,180,machine,からげんき
46,60,hm,フラッシュ
46,140,machine,やつあたり
46,110,machine,ギガドレイン
46,150,machine,めざめるパワー
46,90,machine,まもる
46,70,machine,ねむる
46,130,machine,おんがえし
46,170,hm,いわくだき
46,190,machine,ひみつのちから
46,100,machine,ヘドロばくだん
46,20,machine,ソーラービーム
46,160,machine,にほんばれ
46,80,machine,どろぼう
46,40,machine,どくどく
47,220,machine,つばめがえし
47,130,machine,メロメロ
47,210,machine,タネマシンガン
47,10,hm,いあいぎり
47,40,machine,あなをほる
47,60,machine,かげぶんしん
47,190,machine,からげんき
47,70,hm,フラッシュ
47,150,machine,やつあたり
47,120,machine,ギガドレイン
47,160,machine,めざめるパワー
47,20,machine,はかいこうせん
47,100,machine,まもる
47,80,machine,ねむる
47,140,machine,おんがえし
47,180,hm,いわくだき
47,200,machine,ひみつのちから
47,110,machine,ヘドロばくだん
47,30,machine,ソーラービーム
47,170,machine,にほんばれ
47,90,machine,どろぼう
47,50,machine,どくどく
48,110,machine,メロメロ
48,40,machine,かげぶんしん
48,160,machine,からげんき
48,50,hm,フラッシュ
48,130,machine,やつあたり
48,100,machine,ギガドレイン
48,140,machine,めざめるパワー
48,80,machine,まもる
48,30,machine,サイコキネシス
48,60,machine,ねむる
48,120,machine,おんがえし
48,180,machine,ひみつのちから
48,170,machine,スキルスワップ
48,90,machine,ヘドロばくだん
48,10,machine,ソーラービーム
48,150,machine,にほんばれ
48,70,machine,どろぼう
48,20,machine,どくどく
49,200,machine,つばめがえし
49,120,machine,メロメロ
49,50,machine,かげぶんしん
49,170,machine,からげんき
49,60,hm,フラッシュ
